"TIMESTAMP_START","TIMESTAMP_END","DO","TW","COND_WATER","WTD","ALB_1_1_2","NETRAD_1_1_2","SW_IN_1_1_2","SW_OUT_1_1_2","LW_IN_1_1_2","LW_OUT_1_1_2","T_CANOPY","SW_IN_1_1_3","VWC_3_1_1","Ka_3_1_1","TS_3_1_1","BulkEC_3_1_1","VWC_3_2_1","Ka_3_2_1","TS_3_2_1","BulkEC_3_2_1","VWC_3_3_1","Ka_3_3_1","TS_3_3_1","BulkEC_3_3_1","VWC_3_4_1","Ka_3_4_1","TS_3_4_1","BulkEC_3_4_1","VWC_3_5_1","Ka_3_5_1","TS_3_5_1","BulkEC_3_5_1","VWC_3_6_1","Ka_3_6_1","TS_3_6_1","BulkEC_3_6_1","VWC_3_7_1","Ka_3_7_1","TS_3_7_1","BulkEC_3_7_1","VWC_3_8_1","Ka_3_8_1","TS_3_8_1","BulkEC_3_8_1","VWC_3_9_1","Ka_3_9_1","TS_3_9_1","BulkEC_3_9_1","G_3_1_1","TA_1_3_1","RH_1_3_1","LE_1_1_2","H_1_1_2","VPD_1_1_2","PA_1_1_2","TA_1_1_2","RH_1_1_2"
"NAN","NAN",-0.1332678,-0.026309,16956.55,-0.2133963,"NAN","NAN",0,0,0,0,7.662902,355.5735,0,0.8790622,11.09005,0,0.0656217,4.500576,8.500122,0.24219,0.981445,79.56394,7.071319,1.884045,0.6179243,44.72487,7.760528,1.19422,0.5640503,40.40958,7.823547,2.161158,0.5086033,36.16927,7.655609,2.918438,0.6521465,47.57975,7.216857,5.816514,0.9101667,71.94738,6.698486,8.802497,1.529834,150.9764,6.184173,8.647253,20.24178,6.932,79.742,34.1,61.9,0.37,86.98,8.96,68.17
"NAN","NAN",-0.180251,-0.035579,16956.27,-0.2363764,"NAN","NAN",0,0,0,0,7.939532,294.5509,0,0.8718058,10.44729,0,0.0605647,4.314005,8.35147,0.2435337,0.9863784,80.1053,7.092071,1.887297,0.6180077,44.73172,7.739532,1.195237,0.5640203,40.40724,7.80255,2.147989,0.5097477,36.28144,7.634643,2.919611,0.6566247,47.95986,7.196075,5.830763,0.9009205,70.98742,6.719116,8.787407,1.542008,152.8191,6.184173,8.645088,16.71536,7.803,76.809,31.5,49,0.39,86.97,9.04,66.86
"NAN","NAN",-0.1385378,-0.027342,16961.35,-0.2188394,"NAN","NAN",0,0,0,0,8.733446,324.0288,0,0.8609628,10.8897,0,0.0640957,4.443859,8.585234,0.2393226,0.980505,79.46103,7.133636,1.875243,0.6124945,44.28002,7.69754,1.179481,0.5684797,40.75611,7.781524,2.160757,0.5014477,35.4169,7.634643,2.916304,0.6524935,47.60915,7.216857,5.87524,0.907116,71.62992,6.719116,8.833272,1.531377,151.2094,6.184173,8.652866,13.36069,8.027001,71.07,72.4,68.2,0.41,86.95,8.99,64.95
"NAN","NAN",-0.1413961,-0.027906,16964.32,-0.2161188,"NAN","NAN",0,0,0,0,9.44812,393.9594,0,0.8346163,12.56146,0,0.0583285,4.232764,9.22769,0.2393797,0.970573,78.37744,7.133636,1.881049,0.609271,44.01699,7.655609,1.192391,0.567363,40.66861,7.739532,2.16398,0.506158,35.91126,7.634643,2.918734,0.6486335,47.28262,7.237701,5.852551,0.9071826,71.63684,6.719116,8.788729,1.518592,149.2846,6.184173,8.664335,14.95078,8.801,65.203,101.4,94.9,0.46,86.92,9.189999,60.91
"NAN","NAN",-0.1230405,-0.024277,16968.55,-0.2098423,"NAN","NAN",0,0,0,0,10.24895,391.1326,0,0.8755971,13.11633,0,0.0582827,4.231106,9.768768,0.2353743,0.9743992,78.79401,7.237701,1.866246,0.6051435,43.68133,7.634643,1.175007,0.5701535,40.88745,7.739532,2.157276,0.5104446,36.33302,7.634643,2.909115,0.6532537,47.67358,7.196075,5.836093,0.9136581,72.31153,6.739807,8.760638,1.516889,149.0293,6.184173,8.663924,21.04547,8.857,62.214,98.1,120.6,0.53,86.91,9.57,55.96
"NAN","NAN",-0.1434952,-0.028316,16970.06,-0.226026,"NAN","NAN",0,0,0,0,10.73021,453.8594,0,0.8859258,14.65374,0,0.0567459,4.175733,10.49136,0.2341606,0.9800856,79.41512,7.258514,1.864742,0.6101203,44.08622,7.592742,1.182862,0.5647197,40.46186,7.69754,2.148042,0.5032307,35.60363,7.613678,2.91083,0.6481333,47.24039,7.216857,5.850317,0.9142981,72.37838,6.739807,8.77121,1.535087,151.77,6.184173,8.635926,21.21239,9.545999,61.031,96.8,170.9,0.55,86.9,9.83,55.45
"NAN","NAN",-0.1448796,-0.028585,16971.37,-0.2106299,"NAN","NAN",0,0,0,0,11.35302,415.7848,0,0.8729713,15.16207,0,0.0581989,4.228079,10.93417,0.2288891,0.9804263,79.4524,7.321044,1.864359,0.6049836,43.66835,7.571807,1.159013,0.5716276,41.00329,7.69754,2.161038,0.5062063,35.91635,7.592742,2.910624,0.6565567,47.95407,7.196075,5.77574,0.8859381,69.44561,6.739807,8.769435,1.520117,149.5137,6.184173,8.662402,26.13567,9.773,61.957,71.3,137.4,0.56,86.89,10.01,55.01
"NAN","NAN",-0.1329106,-0.026226,16975.88,-0.1997626,"NAN","NAN",0,0,0,0,12.23552,407.74,0,0.9435542,15.45526,0,0.0587797,4.249095,11.31359,0.2315925,0.986578,80.12722,7.40451,1.868473,0.6068416,43.81927,7.529937,1.173575,0.5639522,40.40192,7.676574,2.170201,0.5061374,35.90909,7.592742,2.914742,0.6527699,47.63257,7.196075,5.828154,0.9274345,73.7574,6.719116,8.775775,1.528654,150.7982,6.204681,8.646183,26.66753,10.222,57.543,62.9,145.1,0.59,86.87,10.39,53.71
"NAN","NAN",-0.1397883,-0.027578,16973.47,-0.2040478,"NAN","NAN",0,0,0,0,13.0735,377.1315,0,0.8825096,15.13772,0,0.0580821,4.223859,11.38085,0.2246369,0.9838929,79.83235,7.446289,1.874224,0.604677,43.64347,7.509034,1.167308,0.5687765,40.77939,7.655609,2.162205,0.5069045,35.98993,7.592742,2.918258,0.6492779,47.33705,7.216857,5.820536,0.8997186,70.86311,6.719116,8.77267,1.535681,151.86,6.204681,8.673339,26.14365,10.505,49.872,64.7,160.3,0.69,86.83,10.9,48.02
"NAN","NAN",-0.1211201,-0.023899,16969.86,-0.1710443,"NAN","NAN",0,0,0,0,12.11803,260.7283,0,0.8845173,13.96133,0,0.0555238,4.131958,10.8897,0.2203564,0.979398,79.33988,7.509034,1.865219,0.6023595,43.45566,7.488098,1.160625,0.5700252,40.87738,7.613678,2.166023,0.5053871,35.83012,7.592742,2.923719,0.6508777,47.47232,7.175231,5.832789,0.909608,71.88919,6.739807,8.76015,1.53564,151.8538,6.204681,8.649894,23.61776,10.66,52.317,59.2,81.1,0.73,86.8,10.86,44.57
"NAN","NAN",-0.1713635,-0.033808,16982.54,-0.2049871,"NAN","NAN",0,0,0,0,12.05706,262.9804,0,0.8660768,13.53686,0,0.0581312,4.225634,10.60171,0.2248756,0.9839596,79.83966,7.529937,1.860642,0.5997646,43.24584,7.467224,1.159224,0.5687829,40.77989,7.592742,2.172988,0.5047401,35.76209,7.550872,2.924028,0.6522229,47.58622,7.196075,5.82481,0.8932559,70.19656,6.719116,8.758215,1.517366,149.1008,6.204681,8.655576,19.18396,10.967,46.347,46.3,65.4,0.77,86.8,11.36,43.57
"NAN","NAN",-0.1180385,-0.023286,16981.06,-0.2052545,"NAN","NAN",0,0,0,0,12.61703,306.174,0,0.876671,13.58386,0,0.054228,4.085799,10.46932,0.2235279,0.9894983,80.4486,7.550872,1.847121,0.6044137,43.62211,7.425384,1.153446,0.5683315,40.7445,7.571807,2.169146,0.5096303,36.27276,7.529937,2.92253,0.6440379,46.89533,7.196075,5.828916,0.8959267,70.47162,6.739807,8.768078,1.533414,151.5171,6.204681,8.69535,18.52933,11.266,41.37,41.4,69.6,0.85,86.81,11.63,38.19
"NAN","NAN",-0.1108928,-0.02187,16992.42,-0.1953728,"NAN","NAN",0,0,0,0,12.91534,247.3904,0,0.8686081,13.0234,0,0.0566257,4.171418,10.24942,0.2202519,0.9789607,79.29206,7.550872,1.854354,0.6116648,44.21226,7.40451,1.172131,0.5651057,40.49201,7.529937,2.171604,0.5057992,35.87349,7.529937,2.908307,0.6530201,47.65377,7.196075,5.810256,0.9102412,71.95512,6.698486,8.795394,1.528309,150.7463,6.204681,8.622019,19.33947,11.405,41.326,35.3,58.1,0.89,86.81,11.85,36.32
"NAN","NAN",-0.129293,-0.025497,16988.5,-0.2054008,"NAN","NAN",0,0,0,0,12.83072,196.3233,0,0.8766999,12.26364,0,0.0556781,4.137476,9.964874,0.2214913,0.9784206,79.23298,7.592742,1.862612,0.6062887,43.77433,7.383636,1.186437,0.5648417,40.47138,7.529937,2.161998,0.5049021,35.77912,7.529937,2.921081,0.6510726,47.48881,7.154418,5.822948,0.8785124,68.68773,6.719116,8.78283,1.533488,151.5283,6.204681,8.648868,17.3528,11.055,43.358,39.9,47.8,0.88,86.79,11.81,37.19
"NAN","NAN",-0.1438524,-0.028361,16994.74,-0.2111173,"NAN","NAN",0,0,0,0,12.01032,158.7555,0,0.8894148,11.51565,0,0.0546377,4.100364,9.508422,0.2188364,0.9809077,79.50511,7.571807,1.858264,0.6082516,43.93397,7.362762,1.179532,0.5626839,40.30298,7.509034,2.154308,0.5067524,35.97389,7.509034,2.909912,0.6536625,47.70825,7.175231,5.798331,0.9053314,71.44456,6.739807,8.783127,1.523056,149.9553,6.225158,8.64043,14.34193,11.25,43.019,32.6,27.6,0.86,86.79,11.73,38.31
"NAN","NAN",-0.1293377,-0.025493,16999.54,-0.1931286,"NAN","NAN",0,0,0,0,11.59634,105.1004,0,0.8508666,10.73443,0,0.0542716,4.087346,9.098632,0.2194079,0.9867421,80.1453,7.571807,1.856514,0.6088184,43.98012,7.341918,1.182849,0.5652567,40.50381,7.467224,2.1641,0.5085294,36.16145,7.509034,2.934455,0.6523489,47.59689,7.175231,5.815691,0.9157665,72.53186,6.719116,8.787174,1.521325,149.6951,6.225158,8.638585,12.46428,10.687,46.915,31,13,0.81,86.8,11.49,40.87
"NAN","NAN",-0.1176812,-0.023193,17002.95,-0.2068269,"NAN","NAN",0,0,0,0,10.75763,46.95842,0,0.8654281,9.877655,0,0.0559338,4.14662,8.713166,0.220511,0.9848956,79.94239,7.529937,1.848759,0.6117789,44.22156,7.321044,1.179559,0.570009,40.87611,7.467224,2.159235,0.5056516,35.85795,7.509034,2.923897,0.6545907,47.78702,7.175231,5.844878,0.9161104,72.56784,6.719116,8.80688,1.538536,152.2923,6.204681,8.653558,10.12753,10.347,47.197,16.6,0,0.78,86.8,11.11,41.78
"NAN","NAN",-0.1176812,-0.023195,17005.99,-0.2012028,"NAN","NAN",0,0,0,0,10.22648,13.22383,0,0.8317049,8.991302,0,0.0527649,4.033987,8.35147,0.2219387,0.9832605,79.76297,7.529937,1.841325,0.6040838,43.59536,7.300201,1.175861,0.5664411,40.59644,7.446289,2.172183,0.505753,35.86862,7.467224,2.916254,0.645574,47.02461,7.154418,5.81613,0.8919533,70.06259,6.719116,8.750089,1.539316,152.4106,6.225158,8.634225,7.231543,9.816,52.088,5.6,-7,0.74,86.8,10.74,43.12
"NAN","NAN",-0.139431,-0.02748,17005.42,-0.1927323,"NAN","NAN",0,0,0,0,9.317454,-7.583676,0,0.8952544,7.886688,0,0.0561187,4.153238,7.865631,0.2244964,0.9806617,79.47818,7.467224,1.838283,0.6058413,43.73798,7.300201,1.167221,0.5694272,40.83043,7.425384,2.160764,0.5053656,35.82786,7.467224,2.9214,0.6454244,47.01201,7.154418,5.817913,0.9019898,71.09809,6.739807,8.794473,1.5247,150.2027,6.204681,8.648906,3.893909,9.281999,51.949,-1,-4,0.67,86.81,10.23,46.56
"NAN","NAN",-0.1114287,-0.021958,17000.14,-0.207645,"NAN","NAN",0,0,0,0,8.465871,-10.66345,0,0.9067132,6.801849,0,0.0559338,4.14662,7.237701,0.2238433,0.97768,79.15206,7.40451,1.831143,0.6081535,43.92598,7.258514,1.167406,0.5689205,40.79068,7.40451,2.160738,0.5085657,36.16529,7.425384,2.924679,0.6533893,47.68509,7.154418,5.854813,0.8909926,69.96386,6.719116,8.738475,1.532836,151.4297,6.225158,8.622348,0.08340507,9.042,56.986,1.2,-3.2,0.65,86.81,9.96,47.75
"NAN","NAN",-0.1431379,-0.028207,16992.36,-0.2157216,"NAN","NAN",0,0,0,0,7.78028,-10.96961,0,0.8367868,5.877441,0,0.0526767,4.030876,6.636566,0.2294714,0.9805242,79.46314,7.341918,1.828646,0.6058088,43.73535,7.258514,1.177677,0.5651263,40.49362,7.383636,2.173248,0.5077356,36.07761,7.446289,2.916942,0.6470833,47.1518,7.154418,5.854067,0.9077184,71.69254,6.719116,8.76821,1.526258,150.4373,6.225158,8.646065,-2.761133,8.521,60.614,0.5,-2.1,0.59,86.81,9.66,51.7
"NAN","NAN",-0.1493011,-0.029419,16989.27,-0.2284363,"NAN","NAN",0,0,0,0,7.148534,-12.4641,0,0.8524351,4.363067,0,0.0462222,3.806345,5.816253,0.2299352,0.9807308,79.48574,7.279357,1.828409,0.6029823,43.50609,7.216857,1.17884,0.5650044,40.4841,7.383636,2.168694,0.5083873,36.14644,7.425384,2.915822,0.6482751,47.25236,7.154418,5.85616,0.9038223,71.288,6.719116,8.818661,1.529163,150.8751,6.204681,8.61142,-4.764546,7.875,61.152,5.1,-11.3,0.57,86.82,9.16,51.72
"NAN","NAN",-0.1381359,-0.027212,16986.15,-0.2114145,"NAN","NAN",0,0,0,0,5.770461,-12.47956,0,0.8411815,2.641693,0,0.0397949,3.589156,4.864471,0.2341661,0.9788465,79.27957,7.237701,1.823137,0.6048056,43.6539,7.216857,1.175943,0.5652624,40.50426,7.362762,2.167522,0.5101586,36.31185,7.425384,2.923067,0.6493784,47.34554,7.133636,5.823453,0.9102548,71.95652,6.739807,8.81221,1.532722,151.4125,6.245697,8.654634,-8.850579,6.734,68.2,2.4,-0.9,0.5,86.82,8.49,55.51
"NAN","NAN",-0.1861015,-0.036663,16982.59,-0.2049213,"NAN","NAN",0,0,0,0,4.417167,-12.03269,0,0.804136,1.492248,0,0.0469099,3.829962,4.063781,0.2559982,0.9781898,79.20777,7.216857,1.827388,0.6078753,43.90335,7.196075,1.177941,0.569024,40.7988,7.341918,2.155506,0.5072747,36.02897,7.40451,2.927853,0.6490967,47.32174,7.133636,5.8039,0.8949046,70.36631,6.739807,8.77025,1.527073,150.5601,6.225158,8.688521,-13.14596,5.72,74.239,0.1,5.2,0.39,86.81,7.36,62.92
"NAN","NAN",-0.1725693,-0.033991,16978.11,-0.214403,"NAN","NAN",0,0,0,0,3.491233,-10.21786,0,0.8143705,1.395416,0,0.0531143,4.046328,3.864868,0.2791942,0.9813077,79.54892,7.154418,1.833573,0.6021181,43.43611,7.237701,1.175115,0.564522,40.44641,7.321044,2.163964,0.5061086,35.90606,7.383636,2.92354,0.6456066,47.02735,7.133636,5.821364,0.9246805,73.46719,6.719116,8.81249,1.495171,145.791,6.225158,8.680189,-15.56721,5.551,75.266,7.2,-11.4,0.39,86.79,7.18,61.95
"NAN","NAN",-0.1454156,-0.028639,16971.9,-0.2213881,"NAN","NAN",0,0,0,0,3.945182,-10.56688,0,0.8236519,1.686157,0,0.0759341,4.893274,4.103607,0.498366,0.9791756,79.31554,7.154418,1.828398,0.6112291,44.17668,7.237701,1.1826,0.5633381,40.354,7.321044,2.174236,0.5045854,35.74583,7.383636,2.930334,0.6438558,46.88001,7.092071,5.843732,0.9193627,72.90848,6.719116,8.823866,1.52856,150.7841,6.225158,8.651303,-15.31401,5.581,78.822,2.1,1.5,0.34,86.78,7.1,66.58
"NAN","NAN",-0.126658,-0.024947,16967.45,-0.2215725,"NAN","NAN",0,0,0,0,3.77025,-11.26534,0,0.8317131,1.279327,0,0.0986703,5.817093,3.884704,0.7375802,0.9801258,79.41952,7.092071,1.836831,0.6109761,44.15603,7.237701,1.175086,0.5671296,40.65033,7.321044,2.171899,0.5074042,36.04263,7.383636,2.917793,0.6524063,47.60176,7.112854,5.844685,0.9296452,73.99073,6.719116,8.807321,1.530838,151.128,6.245697,8.6769,-16.26147,4.724,79.066,-2.8,2.9,0.31,86.75,6.52,68.08
"NAN","NAN",-0.1468894,-0.028925,16974.16,-0.2205164,"NAN","NAN",0,0,0,0,3.73436,-10.12533,0,0.8493885,1.337371,0,0.1208757,6.796406,3.924469,0.8593005,0.9859967,80.06337,7.050537,1.847361,0.6090683,44.00048,7.258514,1.175986,0.5675756,40.68526,7.321044,2.168388,0.5084733,36.15552,7.362762,2.925536,0.6509794,47.48093,7.112854,5.852931,0.8890899,69.76853,6.739807,8.764847,1.53496,151.7509,6.225158,8.654766,-18.83071,5.004,75.58,-0.2,-7.1,0.35,86.71,6.3,63.58
"NAN","NAN",-0.159975,-0.031498,16965.73,-0.2301456,"NAN","NAN",0,0,0,0,4.357937,-10.01563,0,0.8027942,1.763824,0,0.2000043,10.90533,4.103607,0.9795811,0.9843,79.87701,6.988281,1.854331,0.6085443,43.9578,7.279357,1.181489,0.5682325,40.73674,7.321044,2.161017,0.506493,35.94655,7.362762,2.918062,0.6526191,47.61979,7.112854,5.838082,0.9071728,71.63583,6.719116,8.81122,1.530565,151.0867,6.245697,8.653904,-20.00987,5.047,77.679,-4.8,-2,0.36,86.7,6.62,63.96
"NAN","NAN",-0.1054888,-0.020768,16960.99,-0.2174885,"NAN","NAN",0,0,0,0,4.286168,-9.10313,0,0.849306,2.602508,0,0.2819318,16.17848,4.423065,1.079317,0.9873101,80.20774,6.946777,1.852364,0.6077664,43.89449,7.300201,1.170748,0.5697608,40.85662,7.321044,2.162143,0.5074339,36.04577,7.341918,2.916471,0.6503618,47.42868,7.092071,5.855732,0.9097276,71.90164,6.719116,8.830964,1.523651,150.0447,6.225158,8.662587,-22.20144,4.71,81.573,2.3,-9.7,0.31,86.72,6.28,67.87
"NAN","NAN",-0.1393417,-0.027425,16954.41,-0.2225488,"NAN","NAN",0,0,0,0,4.532022,-9.354406,0,0.8392493,3.349853,0,0.3242315,19.3068,4.683593,1.15727,0.9843814,79.88594,6.884613,1.852155,0.598978,43.18233,7.279357,1.147417,0.5663802,40.59167,7.279357,2.168435,0.5087919,36.1892,7.341918,2.917326,0.6490676,47.31928,7.092071,5.853508,0.9194746,72.92024,6.698486,8.82212,1.547011,153.5795,6.266174,8.633169,-20.57934,5.482,79.4,4.1,-12.8,0.28,86.7,6.27,71.21
"NAN","NAN",-0.08266714,-0.01627,16947.19,-0.2195636,"NAN","NAN",0,0,0,0,5.074076,-9.915029,0,0.8204048,3.251129,0,0.4468537,29.93702,4.663513,1.207212,0.9786741,79.2607,6.8432,1.837882,0.6023933,43.45839,7.300201,1.14637,0.5706814,40.92892,7.321044,2.164439,0.5045609,35.74327,7.341918,2.922571,0.6526877,47.62561,7.071319,5.84857,0.8896177,69.82271,6.698486,8.785383,1.517259,149.0847,6.245697,8.673283,-16.48105,5.624,75.083,-4.4,-12,0.34,86.66,6.77,65.51
"NAN","NAN",-0.07980885,-0.015705,16944.17,-0.2207861,"NAN","NAN",0,0,0,0,5.142506,-9.522581,0,0.8601485,3.191986,0,0.4671676,31.92226,4.623413,1.237523,0.9761209,78.9818,6.801849,1.831173,0.6127608,44.30179,7.300201,1.189706,0.5658197,40.54783,7.321044,2.160253,0.5036714,35.64986,7.321044,2.924682,0.6548433,47.80847,7.092071,5.842302,0.9206572,73.04429,6.698486,8.835486,1.519174,149.3721,6.245697,8.653606,-21.27827,5.37,74.16,0.2,-1.5,0.36,86.61,6.85,63.99
"NAN","NAN",-0.09664597,-0.019021,16938.94,-0.2076042,"NAN","NAN",0,0,0,0,4.606989,-10.10698,0,0.8581154,2.778961,0,0.4954693,34.79437,4.423065,1.268564,0.985624,80.02239,6.739807,1.826106,0.6116605,44.2119,7.279357,1.187641,0.5711078,40.96242,7.321044,2.159957,0.5067487,35.9735,7.341918,2.935176,0.6501248,47.40864,7.071319,5.84196,0.9298359,74.01087,6.698486,8.80571,1.508595,147.7884,6.245697,8.690822,-22.27691,5.047,78.352,0.2,-3,0.33,86.57,6.36,66.42
"NAN","NAN",-0.05060068,-0.009957,16950.23,-0.2139803,"NAN","NAN",0,0,0,0,4.62136,-9.867308,0,0.7677429,2.896789,0,0.494606,34.70493,4.443084,1.272652,0.9838566,79.82834,6.677856,1.845615,0.6015358,43.38899,7.258514,1.182899,0.564454,40.44109,7.300201,2.164585,0.5087495,36.18471,7.321044,2.926151,0.6550714,47.82785,7.071319,5.813891,0.8929513,70.16522,6.719116,8.793793,1.535382,151.8147,6.245697,8.689164,-26.52181,4.892,82.264,13.3,-12.7,0.27,86.57,6.31,72.36
"NAN","NAN",-0.04416953,-0.008692,16938.05,-0.2316855,"NAN","NAN",0,0,0,0,3.887048,-10.64115,0,0.9009195,2.406799,0,0.5325653,37.98897,4.143493,1.296621,0.9839483,79.83843,6.636566,1.852736,0.6126305,44.29114,7.258514,1.177787,0.5675808,40.68566,7.300201,2.160321,0.5047404,35.76212,7.300201,2.923709,0.6536263,47.70518,7.029785,5.813787,0.9393227,75.01657,6.719116,8.786717,1.561824,155.8423,6.245697,8.67795,-25.01681,3.893,84.179,3.9,-0.3,0.23,86.56,5.6,75.36
"NAN","NAN",-0.03094993,-0.006089,16938.81,-0.2190448,"NAN","NAN",0,0,0,0,3.267133,-10.48382,0,0.7317666,2.016662,0,0.5075866,36.06188,3.964263,1.296375,0.9853836,79.99598,6.533477,1.852933,0.6079754,43.91149,7.216857,1.166586,0.5690396,40.80003,7.300201,2.16008,0.5085704,36.16579,7.300201,2.932948,0.6483118,47.25546,7.071319,5.874302,0.9189015,72.86016,6.719116,8.840027,1.522936,149.9372,6.245697,8.64823,-29.53594,3.923,82.172,-0.7,-18.5,0.23,86.56,4.93,73.31
"NAN","NAN",-0.04367826,-0.008592999,16937.14,-0.2226192,"NAN","NAN",0,0,0,0,3.589908,-10.00443,0,0.8703901,2.075073,0,0.5145081,36.63444,3.864868,1.305867,0.9916771,80.6888,6.512878,1.854713,0.6032424,43.52716,7.237701,1.159882,0.5642977,40.4289,7.300201,2.158052,0.5057971,35.87327,7.300201,2.936128,0.6517957,47.55003,7.071319,5.849285,0.9099501,71.92482,6.719116,8.809351,1.502737,146.9151,6.245697,8.671172,-31.94177,4.625,79.975,-1.7,-28.7,0.27,86.56,5.46,69.87
"NAN","NAN",0.02179447,0.004287,16928.47,-0.2173081,"NAN","NAN",0,0,0,0,3.781922,-10.94558,0,0.8579845,1.608551,0,0.5210378,37.12142,3.646575,1.310329,0.9831019,79.74556,6.430542,1.852748,0.6006241,43.31527,7.216857,1.155844,0.5597755,40.07654,7.279357,2.160777,0.5075661,36.05972,7.300201,2.925858,0.6524744,47.60753,7.071319,5.844782,0.9544353,76.63269,6.739807,8.78922,1.535115,151.7742,6.245697,8.670264,-29.74323,3.923,80.155,0.9,-3.8,0.27,86.54,5.46,70.2
"NAN","NAN",0.02505471,0.00493,16918.78,-0.2221553,"NAN","NAN",0,0,0,0,2.721138,-10.45344,0,0.7817351,1.144043,0,0.5078192,36.08643,3.330078,1.310333,0.9850381,79.95806,6.368866,1.838482,0.613883,44.39358,7.196075,1.193058,0.5656306,40.53304,7.258514,2.17235,0.5076692,36.07059,7.300201,2.926933,0.6514409,47.51999,7.050537,5.842137,0.95326,76.5064,6.719116,8.784694,1.529631,150.9457,6.245697,8.650839,-34.11352,3.247,81.193,-2.3,-3.2,0.25,86.52,4.94,71.32
"NAN","NAN",0.01527399,0.003005,16931.54,-0.2157847,"NAN","NAN",0,0,0,0,1.946696,-9.752626,0,0.8765474,0.9703674,0,0.5189279,36.96371,3.191986,1.309194,0.9813874,79.55764,6.286712,1.848247,0.6209214,44.97136,7.175231,1.205662,0.5641345,40.41615,7.279357,2.159915,0.5086927,36.17871,7.279357,2.924607,0.6462001,47.07734,7.050537,5.848801,0.9187843,72.84786,6.698486,8.792722,1.531635,151.2482,6.245697,8.646512,-35.92698,3.204,82.484,-1,1,0.23,86.51,4.22,72.04
"NAN","NAN",0.05805904,0.011425,16925.96,-0.2205829,"NAN","NAN",0,0,0,0,2.167931,-6.53655,0,0.8295259,1.492248,0,0.5297654,37.77733,3.231414,1.309828,0.9867997,80.15162,6.204681,1.847502,0.6237524,45.20482,7.154418,1.201155,0.5692482,40.81639,7.258514,2.160325,0.5061245,35.90774,7.279357,2.93648,0.6495764,47.36228,7.050537,5.822491,0.9319654,74.23603,6.698486,8.827952,1.531867,151.2833,6.225158,8.588087,-36.91826,2.993,83.95,-16.8,31.7,0.25,86.53,4.63,71.22
"NAN","NAN",0.1126792,0.02217,16920.08,-0.218245,"NAN","NAN",0,0,0,0,2.725364,5.254471,0,0.8080432,2.270111,0,0.5274217,37.60063,3.409118,1.301224,0.9858373,80.04586,6.122711,1.832794,0.6253587,45.33755,7.133636,1.215683,0.5618845,40.24067,7.258514,2.162941,0.508127,36.11893,7.258514,2.933908,0.6517496,47.54612,7.009002,5.861345,0.9057105,71.48389,6.698486,8.838542,1.53934,152.4142,6.245697,8.707022,-29.25308,3.754,86.477,4.9,1.5,0.19,86.55,4.48,77.53
"NAN","NAN",0.09611005,0.018912,16914.49,-0.2138242,"NAN","NAN",0,0,0,0,3.763653,21.62738,0,0.9060788,3.231414,0,0.5226268,37.24041,3.725891,1.288793,0.9887984,80.37152,6.06134,1.840415,0.6193369,44.84096,7.092071,1.211626,0.5726178,41.0812,7.237701,2.164615,0.5080359,36.10931,7.279357,2.914403,0.6566588,47.96276,7.050537,5.806746,0.9336172,74.41094,6.698486,8.783446,1.540409,152.5764,6.245697,8.656467,-19.02645,5.017,82.832,-1.2,-4.2,0.26,86.52,5.76,72.12
"NAN","NAN",0.08552543,0.016827,16914.83,-0.2006517,"NAN","NAN",0,0,0,0,5.131274,54.85455,0,0.8356375,4.483123,0,0.5370526,38.32939,4.18338,1.281863,0.9850055,79.95446,6.020416,1.837514,0.6229586,45.1393,7.092071,1.207022,0.5675918,40.68653,7.237701,2.166428,0.5065666,35.95432,7.279357,2.918604,0.6489036,47.30543,7.050537,5.831244,0.9015664,71.05426,6.698486,8.823602,1.542455,152.8869,6.266174,8.661589,-8.059743,5.413,84.6,-8.6,4.5,0.24,86.52,6.4,75.35
"NAN","NAN",0.1087937,0.021404,16915.85,-0.22276,"NAN","NAN",0,0,0,0,6.486268,125.6196,0,0.8715964,6.245697,0,0.5227364,37.24863,4.904724,1.262845,0.987263,80.20256,5.999939,1.838516,0.6252489,45.32847,7.071319,1.210047,0.5652854,40.50606,7.237701,2.169551,0.5074767,36.05028,7.258514,2.92435,0.6581638,48.09085,7.029785,5.848402,0.8968931,70.5713,6.698486,8.823206,1.540477,152.5867,6.266174,8.646062,5.41488,7.183,83.102,0.2,-1.1,0.27,86.51,7.59,74.28
"NAN","NAN",0.1332678,0.026221,16907.9,-0.2176077,"NAN","NAN",0,0,0,0,8.659762,201.6742,0,0.8800803,10.31527,0,0.5306885,37.84704,6.389434,1.240375,0.9895352,80.45265,5.999939,1.827795,0.6172866,44.67252,7.029785,1.194441,0.5632167,40.34453,7.237701,2.169755,0.5118821,36.43951,7.258514,2.930433,0.6478865,47.21955,7.029785,5.836843,0.9669718,77.98642,6.719116,8.782621,1.544285,153.1649,6.266174,8.645818,23.22306,8.844,76.31,18.5,34.7,0.39,86.48,8.97,66.8
