datetime_start,ts_3_1_1,ts_3_2_1,ts_3_3_1,swc_3_1_1,swc_3_2_1,swc_3_3_1
2024-07-04 23:30:00,19.12066,19.79824,20.43261,8.67441,9.9367,13.6829
2024-07-05 00:00:00,18.90637,19.63449,20.37701,8.12415,10.15677,13.596440000000001
2024-07-05 00:30:00,18.74642,19.47146,20.29376,8.37671,10.22177,13.52355
2024-07-05 01:00:00,18.61364,19.33615,20.21072,8.59812,10.25023,13.37721
2024-07-05 01:30:00,18.48135,19.22827,20.12786,8.41016,10.03073,13.41935
2024-07-05 02:00:00,18.21804,19.09381,20.04519,8.35085,10.07217,13.94753
2024-07-05 02:30:00,17.87841,18.90637,19.96267,8.531270000000001,10.57922,13.55875
2024-07-05 03:00:00,17.56747,18.66671,19.88037,8.40384,10.15009,13.45876
2024-07-05 03:30:00,17.36151,18.48135,19.74359,8.43061,10.25287,13.5824
2024-07-05 04:00:00,17.20773,18.32318,19.66174,8.181610000000001,10.43267,13.32892
2024-07-05 04:30:00,17.02908,18.16561,19.52575,8.43962,10.41165,13.62909
2024-07-05 05:00:00,16.85122,18.00869,19.44436,8.67127,10.254000000000001,13.51907
2024-07-05 05:30:00,16.72463,17.87841,19.33615,8.30835,10.36951,13.53452
2024-07-05 06:00:00,16.64886,17.74853,19.22827,8.23562,10.08413,13.48869
2024-07-05 06:30:00,16.74993,17.69671,19.14752,8.31574,10.442400000000001,13.63828
2024-07-05 07:00:00,16.92733,17.69671,19.04016,8.30428,10.2098,13.392470000000001
2024-07-05 07:30:00,17.31018,17.77447,18.95983,8.07672,10.074489999999999,13.42213
2024-07-05 08:00:00,17.61911,17.90441,18.9331,8.33899,10.54079,13.59958
2024-07-05 08:30:00,17.98257,18.08709,18.90637,8.39541,10.190150000000001,13.460320000000001
2024-07-05 09:00:00,18.40219,18.27053,18.9331,8.291220000000001,10.02556,13.515479999999998
2024-07-05 09:30:00,18.87963,18.50775,18.95983,8.16492,10.17081,13.308580000000001
2024-07-05 10:00:00,19.36322,18.77304,18.98657,7.7881599999999995,10.09577,13.340499999999999
2024-07-05 10:30:00,19.85296,19.09381,19.06695,8.3748,10.15833,12.773319999999998
2024-07-05 11:00:00,20.34924,19.41729,19.17443,8.36862,10.19534,13.253580000000001
2024-07-05 11:30:00,20.82418,19.77087,19.28216,8.15109,9.98185,13.05478
2024-07-05 12:00:00,21.27685,20.10025,19.39025,8.28624,9.93617,12.675910000000002
2024-07-05 12:30:00,21.93774,20.48828,19.55288,7.9863,9.99787,12.9293
2024-07-05 13:00:00,22.78887,20.99328,19.71627,7.82906,9.84421,12.80028
2024-07-05 13:30:00,23.72222,21.56271,19.90777,7.8828499999999995,9.739040000000001,12.942919999999999
2024-07-05 14:00:00,24.46267,22.08303,20.10025,7.89947,9.596449999999999,12.90161
2024-07-05 14:30:00,24.776,22.43417,20.3215,7.80555,9.64314,12.47452
2024-07-05 15:00:00,24.52511,22.552,20.51614,7.97382,9.82748,12.335609999999999
2024-07-05 15:30:00,24.05963,22.552,20.65582,7.78027,9.83776,12.44036
2024-07-05 16:00:00,23.66125,22.46359,20.79605,7.52384,9.70684,12.7871
2024-07-05 16:30:00,23.23739,22.31674,20.88043,7.50253,9.31399,12.746089999999999
2024-07-05 17:00:00,22.81857,22.14129,20.96502,7.6975299999999995,9.381689999999999,12.41453
2024-07-05 17:30:00,22.552,21.99578,20.96502,7.43536,9.26598,12.432699999999999
2024-07-05 18:00:00,22.25817,21.87979,20.99328,7.53001,9.34752,12.61846
2024-07-05 18:30:00,21.90875,21.70648,20.99328,7.368239999999999,9.47192,12.58164
2024-07-05 19:00:00,21.50534,21.50534,20.99328,7.6400999999999994,9.40151,12.267840000000001
2024-07-05 19:30:00,20.96502,21.24841,20.96502,7.507099999999999,9.43655,12.14909
2024-07-05 20:00:00,20.3215,20.93682,20.93682,7.30351,9.505189999999999,12.41645
2024-07-05 20:30:00,19.74359,20.57199,20.85229,7.3604199999999995,9.68828,12.46898
2024-07-05 21:00:00,19.39025,20.2384,20.73989,7.4097,9.67335,12.42491
2024-07-05 21:30:00,19.04016,19.93524,20.65582,7.4846200000000005,9.498850000000001,12.591849999999999
2024-07-05 22:00:00,18.85299,19.74359,20.51614,7.312100000000001,9.65448,12.592039999999999
2024-07-05 22:30:00,18.71984,19.55288,20.40478,7.15938,9.50339,12.519250000000001
2024-07-05 23:00:00,18.56066,19.39025,20.29376,7.29959,9.43722,12.2891
2024-07-05 23:30:00,18.42852,19.25518,20.15548,7.313020000000001,9.1824,12.29279
2024-07-06 00:00:00,18.29687,19.12066,20.04519,7.63938,9.43222,12.48941
2024-07-06 00:30:00,18.1394,18.98657,19.96267,7.18478,9.50032,12.57054
2024-07-06 01:00:00,18.03479,18.85299,19.88037,7.19399,9.60223,12.2319
2024-07-06 01:30:00,17.90441,18.71984,19.77087,7.2338700000000005,9.332120000000002,12.25617
2024-07-06 02:00:00,17.77447,18.58715,19.68902,7.158580000000001,9.4137,12.24677
2024-07-06 02:30:00,17.64495,18.50775,19.58007,7.55272,9.83242,12.653429999999998
2024-07-06 03:00:00,17.51586,18.40219,19.52575,7.17249,8.80199,12.32535
2024-07-06 03:30:00,17.43862,18.29687,19.44436,7.4378899999999994,10.07371,12.42761
2024-07-06 04:00:00,17.33584,18.1918,19.33615,7.44677,9.58464,12.518889999999999
2024-07-06 04:30:00,17.25891,18.08709,19.25518,7.5395,9.50105,12.31524
2024-07-06 05:00:00,17.15664,18.00869,19.20132,7.45555,9.34961,12.6048
2024-07-06 05:30:00,17.08007,17.93048,19.12066,7.4345,9.52491,12.25787
2024-07-06 06:00:00,17.02908,17.85241,19.04016,7.50472,9.42244,12.530140000000001
2024-07-06 06:30:00,17.10556,17.80044,18.98657,7.0825700000000005,9.35121,12.3843
