date,theta_1,t_dew,ws,rh,wd,sw_out,t_avg,H,vp,LE,sw_in,theta_mean,es,Rn,theta_2,vpd,lw_in,G,lw_out,t_min,t_max,Rn_subday_gaps,H_subday_gaps,G_subday_gaps,LE_subday_gaps,rso,flux,energy,H_corr,DOY,ebc_cf,ebr_5day_clim,LE_corr,ebr,flux_corr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,ETrF,ETrF_filtered,ET_fill,ET_gap,ET_fill_val
2024-07-26,,12.59360137537947,1.8453190041666667,42.909882708333335,221.86879270833333,99.8743798326087,25.27450479166667,-0.957624933333333,1.4875773018972867,113.96117047916668,308.33722275714285,,3.32919339773062,155.48086333333333,,1.8416160958333334,386.43791458333334,4.243245458333333,436.3597395833333,17.54085,31.96277,0.0,0.0,0.0,0.0,360.42985933079024,113.00354554583335,151.237617875,-1.3615595661270088,208,1.4218088092042953,0.7045863450654,162.03099609451166,0.747192048735073,160.66943652838467,0.7033294445261192,4.033153099179477,5.734372605282985,9.1,6.7,0.5,0.630150835745383,0.719201377239991,6.544732532883918,False,
2024-07-27,,3.6622043608105144,3.4469359020833337,27.93044735416667,276.47790833333335,137.54994449772727,24.307565208333333,-102.1244816625,0.8932399506348087,215.51481058333331,392.4784363571428,34.33925615384616,3.1622185193848087,180.74369691666666,38.26414794871795,2.26897856875,357.45202708333335,-18.2791204375,430.9554666666667,15.54514,30.59807,0.0,0.0,0.0,11.0,359.400968055012,113.39032892083331,199.02281735416668,-145.201487663165,209,1.4218088092042953,0.7045863450654001,306.4208562013784,0.5697353219508096,161.2193685382134,0.7033294445261192,7.6200706596849725,10.834283590699279,13.600000000000001,9.3,0.0,0.7966384993161234,0.7168225722209421,9.748786982204814,False,
2024-07-28,,-3.9421828163268913,3.3117071874999997,16.0320693125,278.4260375,134.50555216875,22.528797916666665,-96.182104,0.4807821570131526,216.32813685416667,414.27383660714287,33.23112815789474,2.899230677846486,177.9769695,34.82346710526316,2.418448520833333,338.2790395833334,-11.812467108333335,424.7332020833333,14.02647,30.3049,0.0,0.0,1.0,10.0,358.3453986717212,120.14603285416668,189.78943660833332,-136.75256275500368,210,1.4218088092042953,0.7045863450654001,307.5772506580065,0.6330491043192826,170.82468790300288,0.7033294445261192,7.635704887250262,10.856512473176712,13.9,9.4,0.0,0.7810440628184685,0.724262567365308,10.067249686377782,False,
2024-07-29,23.521171333333335,-3.102780700550067,3.215176770833333,15.726555124999999,286.59784375,141.56891563555556,23.009793125,-88.21607220833333,0.5097585696867505,216.94744529166667,411.7993750595238,26.520932291666668,2.979431298853417,178.435934375,,2.4696727291666667,342.23649374999997,-3.937764358333333,427.68291458333334,13.56721,30.75038,0.0,0.0,0.0,8.0,357.26320613121993,128.73137308333332,182.37369873333333,-125.19007475065425,211,1.4191300022404327,0.7050667587584273,307.8766285228191,0.7058658895302893,182.68655377216484,0.7046570775202153,7.6611188104945125,10.8721235547013,13.0,8.9,0.0,0.8363171965154846,0.7398795988159659,9.618434784607556,False,
2024-07-30,22.431116511627906,-1.7787207733649228,2.773344804166667,18.90800679166667,279.7493822916667,137.43347432826087,22.73820041666667,-68.6089585625,0.5568010567400097,189.85818541666666,397.8216945238095,23.398655697674418,2.962087592156676,171.40153214583333,,2.4052865354166664,343.88676875000004,-6.900322562500001,425.09422083333334,9.56306,31.07009,0.0,0.0,0.0,5.0,356.1544509148664,121.24922685416665,178.30185470833334,-97.36503151851439,212,1.4191300022404327,0.7069360172100717,269.43344709571863,0.6800222412296634,172.06841557720423,0.7046570775202153,6.7027524003373555,9.512077028907818,12.700000000000001,8.700000000000001,0.0,0.748982443221088,0.7232264628109526,9.1849760776991,False,
2024-07-31,,-0.026227801193074402,2.7917188604166667,16.1810214375,234.12889564583335,128.89192838913044,25.966303749999998,-50.01309125,0.6492886024994323,167.38262760416666,385.311165,29.719703888888887,3.553724081666099,169.68548022916667,,2.9044354791666667,364.5411791666667,3.2893152499999982,444.39396458333334,14.68136,33.70836,0.0,0.0,2.0,1.0,355.01919941668524,117.36953635416666,166.39616497916668,-70.90414464653958,213,1.4177117005647912,0.7100093401192562,237.30030962570632,0.7053620278379714,166.3961649791667,0.7053620278379714,5.927735876670756,8.403820510213821,10.100000000000001,7.300000000000001,0.0,0.8320614366548337,0.6708904312551276,6.77599335567679,False,
2024-08-01,,0.3680431706275158,2.465809329166667,14.658524104166666,239.07890973958334,133.2987766,27.946296458333332,-0.549382895833333,0.6564960923335416,106.82008585416666,377.7341812797619,30.077271973684212,3.963946384000208,172.3337564375,30.205091315789474,3.3074502916666666,380.81737291666667,6.048859875000001,456.4780791666667,18.93186,35.92899,0.0,0.0,0.0,0.0,353.85752433139385,106.27070295833333,166.2848965625,-0.778866559513084,214,1.4177117005647912,0.7145203343776964,151.44008557078763,0.6390881261930504,150.66121901127454,0.7053620278379714,3.7902193774876793,5.373438359171683,9.700000000000001,7.1000000000000005,0.0,0.5539627174403796,0.6303476679378611,6.1143723789972535,False,
2024-08-02,,7.98783037164027,2.662791933333333,25.82505104166667,259.89513020833334,98.07951514047619,27.392025208333333,3.93696489375,1.1271486175457803,84.84560658333334,270.31489797023806,28.313058157894734,3.7653041383791135,128.649105125,28.313058157894734,2.6381555208333336,402.1779458333333,13.161799541666667,452.40709999999996,20.42693,35.09891,0.0,0.0,3.0,0.0,352.66950504796336,88.78257147708334,115.48730558333334,5.577497017698093,215,1.4166997085883255,0.7204689999853922,120.20074612160806,0.7687647662107728,125.77824313930614,0.7058658895302893,3.0088978694313364,4.262704734795408,8.3,6.2,0.5,0.51357888371029,0.5565035661494208,4.618979599040193,False,
2024-08-03,,11.784192690737372,2.2278032458333334,36.41746125,271.4148427083333,81.56923925595744,26.537633958333334,18.770805690208334,1.4135308168824068,62.572556722916666,251.35892188988097,,3.57571180646574,120.17111,,2.1621809895833333,399.5113208333333,3.3299220833333343,446.1150395833333,18.03618,34.03764,0.0,0.0,1.0,0.0,351.45522804778625,81.34336241312499,116.84118791666667,26.59259495128623,216,1.4166997085883255,0.7277180494500084,88.64652287498251,0.6961873964439715,115.23911782626874,0.7058658895302893,2.217188168715719,3.1410898325050427,7.300000000000001,5.7,0.0,0.4302862784253483,0.5101724490741568,3.7242588782413453,False,
2024-08-04,,11.762013289606125,1.99665734375,36.36606354166667,256.936314125,68.26777886413043,26.474696249999997,6.876146977083334,1.404411163942898,72.8038796875,210.45338423511905,,3.510364913942898,102.41986675,,2.10595375,404.499475,9.496150716666667,443.36430416666667,20.31796,32.47908,0.0,0.0,1.0,0.0,350.21478730647846,79.68002666458334,92.92371603333333,9.675902460505668,217,1.4071692319482547,0.7363881766800994,102.44737946271252,0.8574778330647124,112.12328192321819,0.7106465784612697,2.579566388071783,3.6298864530625043,7.300000000000001,5.7,3.1,0.4972447195976033,0.4513988374640596,3.2952115134876356,False,
2024-08-05,,10.300750091971652,2.8154134520833334,31.888332708333333,269.9726206979167,80.20535240243902,27.192863333333335,7.110659999999999,1.271778942208856,61.951114974999996,218.0433941845238,,3.694840608875523,104.25282541666667,,2.423061666666667,407.21040833333336,6.245188541666667,448.13385416666665,20.81219,34.0642,0.0,0.0,1.0,0.0,348.94828469830077,69.06177497499999,98.007636875,9.822828541857374,218,1.381422897713767,0.7460723193099508,85.58068876536322,0.7046570775202153,95.40351730722061,0.7238912874942092,2.196561677808933,3.0343805979658294,9.5,6.9,0.7000000000000001,0.3194084839964031,0.4417959044217203,4.197061092006343,False,
2024-08-06,,10.575848511284189,3.2356931083333333,30.442688125,262.0361917535417,95.24767163777778,27.950066666666668,8.582371614583332,1.297131224596462,79.400493275,278.93302488095236,,3.846574557929795,133.38639969791666,,2.549443333333333,405.08248541666666,26.578247229166667,455.24946875,21.92689,34.22452,0.0,0.0,3.0,0.0,347.6558304021538,87.98286488958334,106.80815246875,11.642860550857991,219,1.3566017732294668,0.7546783601475183,107.71484997215936,0.8237467164814543,119.35771052301735,0.7371359965271487,2.817320225190119,3.8219816132481568,9.0,6.7,0.9,0.42466462369423963,0.4308680943613181,3.877812849251863,False,
2024-08-07,,11.260446370489317,2.5639599125,35.97284479166667,256.6897108333333,72.47061841088889,26.50201291666667,-5.129844374999999,1.3618196646027172,79.5553911575,218.58382276785713,,3.55838269793605,101.80863977083334,,2.1965630333333332,398.3579833333333,8.780017768749998,441.8808833333333,17.84097,34.96628,0.0,0.0,2.0,0.0,346.33754330805505,74.42554678249999,93.02862200208334,-6.812991269986851,220,1.3281087635308335,0.764316697168977,105.65821218239913,0.8000284770512162,98.84522091241227,0.7529503813689608,2.818858579749183,3.7437507829189687,8.9,6.5,0.7000000000000001,0.4206461553841538,0.44120316884144917,3.9267082026888978,False,
2024-08-08,,9.8817062835199,3.0193196791666668,34.50660552083333,251.53435618958335,64.9241815827907,25.397939375000004,-9.327935079166666,1.2466451365394113,66.60293308333333,178.7186481279762,,3.306511053206078,76.9643509375,,2.059865916666667,392.69280000000003,-0.7350129166666667,436.5542666666667,20.11318,32.69108,1.0,0.0,1.0,0.0,344.9935514229951,57.27499800416666,77.69936385416666,-12.133666225552822,221,1.3007880224909127,0.7728769323981524,86.63629761756374,0.7371359965271487,74.50263139201093,0.7687647662107728,2.357398530496269,3.0664757727072254,6.300000000000001,5.2,1.3,0.486742186144004,0.49435556505417644,3.114440059841312,False,
2024-08-09,,13.430320056515361,2.5893333729166668,48.2453375,232.956003961875,98.62265114131819,24.02955625,17.429895764583332,1.573495422798274,73.71386629166666,268.6094441011905,,3.0572040665482736,120.90442102083334,,1.48370864375,381.57810416666666,26.450393239583335,435.44525,18.92164,30.167,0.0,0.0,3.0,0.0,343.62399227502607,91.14376205625,94.45402778125,22.22076852949899,222,1.274865256202534,0.7959957601552421,93.97524703560495,0.9649536837892568,116.19601556510395,0.7843966216309946,2.605640090059117,3.32184002098481,7.6000000000000005,5.7,4.0,0.43708421328747493,0.5818277397836689,4.421890822355883,False,
2024-08-10,,14.876014076208731,2.6384754479166665,57.48168739583334,235.78270206875,94.04747391704545,23.852268541666664,-11.123653088541666,1.749892678709741,81.9213371875,266.03415085014007,,3.038845329999024,132.23856008333334,,1.2462533836956522,384.89771874999997,32.61423732608696,429.31661041666666,17.22468,31.16245,0.0,2.0,8.0,2.0,342.2290133144301,70.79768409895834,99.62432275724638,-13.904071426984409,223,1.2499555061912904,0.8179105234547919,102.39802649206894,0.7106465784612697,88.49395506508452,0.8000284770512162,2.8952622237637278,3.618948958461111,7.2,5.4,7.2,0.5026317997862654,0.604335560908596,4.351216038541891,False,
2024-08-11,41.04489458333333,15.140247957702746,2.6208242854166666,58.48231729166667,258.576570625,98.17162079627907,23.187436666666667,-24.271145833333335,1.7617040248541045,155.86687175,288.6425987308123,45.95735072916667,2.9040193965207712,158.79986264583331,50.869806875,1.1423153716666665,387.073625,32.869561,426.26231041666665,17.49676,29.68651,0.0,0.0,1.0,2.0,340.8087723107905,131.59572591666665,125.93030164583331,-29.894711940424774,224,1.2316975945720776,0.815502394539712,191.98085100794952,1.0449885706362143,162.08613906752475,0.8118875967663353,5.505109107915383,6.780629646076214,7.800000000000001,5.6000000000000005,6.2,0.8693114930866941,0.6449325269606725,5.030473710293246,False,
2024-08-12,,14.51885310441439,2.5000310312500003,55.91642458333333,220.73626170833333,109.24028195416666,23.531429583333335,7.350877570833333,1.6848567238621763,141.35344916666665,353.70419774375,44.92079692307693,2.990891471778843,193.468862375,48.3470141025641,1.3060347479166667,381.84709791666666,,430.1095375,17.34113,30.02852,0.0,0.0,32.0,1.0,339.36343774477865,148.70432673749997,,9.188269895001183,225,1.2499555061912904,0.8238319117935944,176.68552210500565,,185.87379200000683,0.8000284770512162,4.9941632375462826,6.242481837589097,6.7,5.2,7.6000000000000005,0.9317137071028503,0.679945126570426,4.555632348021855,False,
2024-08-13,37.32953894736843,16.049555568293886,1.4114793291666665,69.44061875,185.8168150625,75.79341171458333,21.500232708333332,25.609225095833335,1.8674397476704447,75.0697733375,233.38888132759712,41.79208447368421,2.5959171289204446,113.9590434625,46.48200945945946,0.72847738125,375.9739645833333,,417.77888125,16.50495,25.92625,0.0,0.0,48.0,0.0,337.89318919346283,100.67899843333333,,31.5428209493928,226,1.2316975945720776,0.8293386263518764,92.46325924486983,,124.00608019426264,0.8118875967663353,2.647101443692953,3.2604284807848845,5.6000000000000005,4.3,2.2,0.5822193715687293,0.7111669163789326,3.9825347317220228,False,
2024-08-14,,10.203904052265594,2.8377075625,47.484842291666666,257.19965702083334,123.07367484651162,22.38473541666667,-8.932960458333334,1.2938787857324536,137.40716016666667,357.82412938337694,40.936839375,2.8235879482324537,172.22639154347826,44.66233595744681,1.5297091624999999,354.12340416666666,,421.26860000000005,14.53849,29.59932,2.0,0.0,48.0,1.0,336.3982177079415,128.47419970833334,,-11.165803111482823,227,1.2499555061912904,0.8343321824319744,171.75283644043355,,160.58703332895072,0.8000284770512162,4.849368047594401,6.06149429263873,8.6,6.4,0.0,0.7048249177486895,0.7339412454049993,6.311894710482994,False,
2024-08-15,31.40723023255814,5.042341777326335,3.4023045625,29.050485625000004,269.7960990875,138.9257108477273,23.290026875,-50.669729375,0.8995237213764743,189.92642539583335,390.51820369345234,36.435013125000005,2.982465192209807,185.59227360416665,41.50958558139535,2.0829414708333336,348.7793625,,423.42130625,15.06679,30.0473,0.0,0.0,48.0,3.0,334.878726182104,139.25669602083335,,-52.51001185468932,228,1.0363191693026348,0.8386201456045691,196.82439539482885,,144.31438354013954,0.9649536837892568,6.708733031634534,6.952388642416647,9.5,6.9,0.0,0.7318303834122787,0.6651594147514268,6.319014440138555,False,
2024-08-16,,4.872051240517642,3.260320145833333,26.961471041666666,291.00809587708335,139.93312062500002,23.99234375,-61.75687814583333,0.8830179791791938,189.72562425,390.05659123363097,34.40583473684211,3.1349291770958607,184.9154658125,38.21796184210526,2.2519111979166664,352.02555,,426.10977916666667,15.49742,31.65349,0.0,0.0,48.0,6.0,333.33492971132983,127.96874610416668,,-63.99983665881404,229,1.0363191693026348,0.8424390811528882,196.61630131818384,,132.6164646593698,0.9649536837892568,6.7061863473152625,6.949749464638424,10.600000000000001,7.5,0.0,0.655636741947021,0.6597955004937718,6.9938323052339815,False,
2024-08-17,25.618339268292686,12.172439778631778,2.7186238333333335,57.847106458333336,267.10874610416664,62.2321642652174,20.884985,-19.563233979166668,1.4940807589577787,102.7989016875,188.35396621428572,28.71153487804878,2.511640947418743,87.5758183125,,1.0207321127659574,374.94651458333334,,409.731475,17.07156,28.54044,0.0,0.0,48.0,0.0,331.76705593994285,83.23566770833334,,-27.52878093288796,230,1.4071692319482547,0.8495075151698336,144.6554515327235,,117.12667059983558,0.7106465784612697,3.622734975381198,5.097801192859239,7.7,5.6000000000000005,9.0,0.6620521029687324,0.7004000518357485,5.393080399135264,False,
2024-08-18,,14.966353444048503,1.98520116875,73.48201333333334,257.649067125,69.82350836388889,19.692923125,-1.5717437541666663,1.742581492160302,55.83297988333334,150.61377069940477,,2.323631815076969,56.6087297,,0.5810503229166667,367.85904791666667,,404.97749999999996,15.97232,24.4933,0.0,0.0,48.0,0.0,330.1753453962586,54.26123612916667,,-1.860987623047906,231,1.184027369674261,0.7979732427091312,66.1077763123391,,64.2467886892912,0.8445750711616667,1.9653532770195263,2.3270320710701187,6.0,4.5,2.0,0.38783867851168646,0.7216515308034736,4.329909184820841,False,
2024-08-19,,13.203080818332035,2.34416838125,52.90145458333333,192.06362507083335,,23.227861041666667,12.6335689375,1.5480066426865344,125.4461853125,379.5248506130952,30.761492375,3.013854278103201,190.18949360416664,,1.4658476354166667,364.13515624999997,,424.5912083333333,14.85627,31.85632,0.0,0.0,48.0,0.0,328.560051814074,138.07975425,,16.31690609862204,232,1.291551593959238,0.7742625263110942,162.02022059646532,,178.33712669508736,0.7742625263110942,4.430844569803464,5.722664366715298,6.4,5.1000000000000005,0.0,0.8941663072992653,0.7386911813418592,4.727623560587899,False,
2024-08-20,,13.317732498567391,2.8273557520833332,45.874233333333336,198.22741696958335,,25.763236458333335,-42.43024783333333,1.5576436096832176,163.55616085106382,348.10731101708075,,3.4454202247647348,175.21980408695654,,1.8493009456521738,379.0199395833333,,433.54924375,18.37737,32.5,2.0,0.0,40.0,5.0,326.9214424394748,121.12591301773048,,-58.40465808149565,233,1.376486376202893,0.726487393764514,225.13282715553828,,166.72816907404265,0.726487393764514,5.7910862487756605,7.971351324855612,9.200000000000001,6.7,0.0,0.8664512309625664,0.7208999250155129,6.63227931014272,False,
2024-08-21,40.407877,11.290546631904974,3.1801755166666665,44.36284145833333,261.50026333333335,105.45457589578946,23.480972708333336,-71.82175045833334,1.3632660730643777,163.982476125,251.80712285866412,42.69550523809524,2.979640737647711,121.71650312499999,,1.6163746645833335,377.06558958333335,113.5894926875,420.2908770833333,16.86699,30.63852,0.0,0.0,0.0,3.0,325.2597983218662,92.16072566666666,8.12701043749999,-105.82061731056812,234,1.4733784213733259,0.678712261217934,241.60824180594162,11.340052578425986,135.7876244953735,0.678712261217934,5.793387890988275,8.535852705227647,10.0,6.9,0.7000000000000001,0.8535852705227647,0.7850652037634376,7.850652037634376,False,
2024-08-22,,13.514899547289431,2.17037945,68.97627104166666,277.4743346458333,43.239554324772726,19.14937875,-25.160462010416666,1.576407133559628,71.669946475,112.7531235655947,,2.2243751543929613,51.99499908333333,,0.6479680208333333,380.4829104166667,18.960796666666667,399.2100208333333,17.37056,22.06912,0.0,0.0,0.0,0.0,323.575414588154,46.50948446458334,33.034202416666666,-37.36767138178546,235,1.4851742931554635,0.6733216462260184,106.44236209649804,1.4079190978474485,69.07469071471257,0.6733216462260184,2.521505348466398,3.7448749235963033,4.4,3.4000000000000004,6.5,0.851107937180978,0.8739420432564078,3.8453449903281944,False,
2024-08-23,42.08010631578947,14.585481487031435,1.5523381833333332,77.41930212765958,262.9446170833333,74.20341834054055,18.586020625,-1.3579174020833331,1.6951473182503074,57.531933208333335,177.07210772611992,45.96936177777778,2.1592763041698184,89.00227093125,49.38145711111111,0.4604845319148936,377.4577395833333,-110.74102522916667,401.65569791666667,14.52701,23.22326,0.0,1.0,5.0,1.0,321.8686006990474,56.174015806250004,199.74329616041666,-2.1033103734588288,236,1.5489236460420235,0.6456096157840366,89.11257174889785,0.281231044475885,87.00926137543901,0.6456096157840366,2.023003457411426,3.1334778912093255,5.9,4.3,21.3,0.5310979476625975,0.9279726230609223,5.475038476059442,False,
2024-08-24,,10.147926710304814,3.257454977083333,52.566564166666666,249.44254166666667,126.13635509999999,20.608560208333333,-53.53113047916667,1.2694423034185494,166.47379356770833,317.6053175724638,,2.5101736659185496,141.1730459875,,1.2407313625,354.94952916666665,-183.7485473170732,408.2206125,13.12563,26.56993,0.0,0.0,11.0,3.0,320.1396806864875,112.94266308854165,324.9215933045732,-106.49105105335146,237,1.9893293883415335,0.6251913795294772,331.17120993294384,0.3475997453412463,224.68015887959245,0.5026819620021203,5.865139849399846,11.667695069144148,10.5,7.2,1.5,1.1112090542042046,0.9372791428655232,9.841431000087994,False,
2024-08-25,,7.707789570939815,3.2958687354166667,48.44284416666667,269.356731375,134.0128862,19.79099875,-48.40071330895833,1.1114735446027495,177.38568589791666,383.38809236270026,,2.385485942519416,170.75463779166668,,1.2740123979166667,340.96252291666667,,403.547625,14.42152,25.93416,0.0,0.0,18.0,5.0,318.38899337124633,128.98497258895833,,-73.58368679690058,238,1.5203017014892053,0.6292629794211668,269.67976009043247,,196.09607329353184,0.6577641786629944,6.244668151951483,9.493779616647291,9.4,6.5,0.0,1.0099765549624777,0.9473417292462027,8.905012254914306,False,
2024-08-26,,3.721362905086495,2.702142329166667,35.519129166666666,228.38197537291668,144.73540172372094,19.026952916666666,-31.176841770833335,0.8086702264766218,159.47120729166667,419.28525182083996,,2.3151300181432886,185.47868954545453,,1.5064597916666667,325.25781666666666,176.24885666666668,400.92937291666664,11.16443,26.3965,4.0,0.0,0.0,3.0,316.61689255978996,128.29436552083334,9.229832878787846,-45.9630090022593,239,1.4742676419924858,0.6347118582087901,235.10324073958037,13.899966251358848,189.14023173732105,0.6783028885097764,5.6098853037112155,8.270472378550636,6.5,5.0,0.0,1.272380365930867,0.9707973090608333,6.310182508895417,False,
2024-08-27,,3.620636037725989,2.838595922916667,30.75114333333333,227.84142335416666,132.09638109130435,20.91405333333333,-27.050291041666668,0.8082257642987211,150.61586708333334,423.12177394225364,,2.617251920548721,192.51528441860467,,1.80902615625,336.23124583333333,208.13900312500002,409.64468125,12.84957,29.43819,5.0,0.0,0.0,1.0,314.82374721954363,123.56557604166667,-15.623718706395351,-39.879368789208385,240,1.4742676419924858,0.6370170902542105,222.04809921159952,-7.908845414061815,182.16873042239115,0.6783028885097764,5.308000719611513,7.825413704596085,8.4,6.0,0.0,0.931596869594772,1.0440805359605392,8.77027650206853,False,
2024-08-28,,4.961904852744546,3.17931034375,29.572867083333335,239.4400087291667,141.39608983333332,22.38580395833333,-69.30700333333333,0.8958133053316505,172.26701500000001,340.06372658514493,,2.8304168199149835,144.26276270833333,,1.9346035145833334,348.37419374999996,295.79196874999997,415.4366916666667,14.48507,29.44055,0.0,0.0,4.0,4.0,313.0099416317494,102.96001166666669,-151.52920604166664,-102.17707237779868,241,1.4742676419924858,0.6389031892004635,253.9676859971342,-0.6794730491648938,151.79061361933552,0.6783028885097764,6.079646927070416,8.963026739318964,9.700000000000001,6.800000000000001,0.0,0.924023375187522,1.051153449020313,10.196188455497037,False,
2024-08-29,,4.610073835560047,2.3025787166666665,28.151748124999997,267.0509140333333,170.3986658111111,23.091577916666665,-59.57489741041667,0.8712875773378626,181.35426883749997,464.4784037414188,,2.9374428398378623,170.95849520833335,,2.0661552625,356.5110625,,418.1263083333333,14.22917,29.33719,0.0,0.0,33.0,3.0,311.1758755211604,121.7793714270833,,-87.82934352719923,242,1.4742676419924858,0.6530015725332703,267.36473028433244,,179.5353867571332,0.6783028885097764,6.404713630527931,9.442262061715546,9.3,6.6000000000000005,0.0,1.015296995883392,1.0235286020054155,9.518815998650364,False,
2024-08-30,39.8070947368421,2.8634425987935024,2.3765141041666666,26.194718750000003,233.88489980604166,,22.629381041666665,-44.18578684166667,0.7663919005018968,177.55993833333332,486.6760023647343,42.77483333333333,2.89303460883523,170.14666350000002,,2.1266427083333332,349.92289791666667,6.282526833333333,415.62238333333335,14.67236,30.69339,0.0,0.0,2.0,0.0,309.32196416187,133.37415149166665,163.8641366666667,-87.90008431112213,243,1.9893293883415335,0.6548687279738868,353.2252035186104,0.8139313104427301,265.3251192074882,0.5026819620021203,6.267917133973669,12.468951758303257,6.2,4.800000000000001,0.0,2.011121251339235,0.9579676059436157,5.939399156850418,False,
2024-08-31,,4.007497872368376,2.5392561145833334,26.697961250000002,198.89442149270835,,23.087628749999997,-31.63828456875,0.8310753112440534,154.70530333333332,350.3359801535326,,2.9351017487440534,157.56037979166666,,2.1040264375,356.82350833333334,-29.538618233333334,419.56321041666666,16.04675,30.1021,0.0,0.0,0.0,1.0,307.44863845863773,123.06701876458332,187.098998025,-48.09973786207029,244,1.5203017014892053,0.6548687279738868,235.19873588707026,0.6577641786629944,187.09899802499996,0.6577641786629944,5.46355702050201,8.306255034452498,7.2,5.1000000000000005,0.0,1.1536465325628469,1.0024677518979246,7.217767813665057,False,
2024-09-01,,5.884689059223553,2.119403325,33.2761975,247.05586952500002,,21.868628333333334,-25.834540625,0.944082803189851,112.01406681875,279.63960873358,,2.7332651073565177,126.08145308510639,,1.7891823041666666,356.8062875,2.763770800000001,410.6890166666667,15.74593,30.09176,1.0,0.0,0.0,1.0,305.5563450031273,86.17952619375,123.31768228510639,-38.08702728917783,245,1.4742676419924858,0.6530015725332703,165.13871415886732,0.6988415983565583,127.05168686968949,0.6783028885097764,3.951229340522984,5.825169562824344,6.9,5.1000000000000005,0.0,0.8442274728730933,1.0176270437264254,7.021626601712335,False,
2024-09-02,,6.547541414708097,2.466141679166667,34.55478729166666,215.36257646145836,151.20586426216218,22.14236083333333,-14.1481458125,0.9865933109149495,126.17771216666667,337.093617709399,,2.785846433831616,150.26090106249998,,1.7992531229166666,350.67212083333334,51.372799020833334,414.54617916666666,15.02652,29.86735,0.0,0.0,0.0,0.0,303.64554610454223,112.02956635416666,98.88810204166666,-21.509450151661124,246,1.5203017014892053,0.5155077557120232,191.82819049699856,1.132892269556987,170.3187403453374,0.6577641786629944,4.452018170460877,6.76841079961253,7.7,5.6000000000000005,0.0,0.8790143895600688,0.9529723648757628,7.337887209543373,False,
2024-09-03,,7.764797001473853,2.62562539375,35.45807729166666,240.5351004083333,,22.892830625000002,-41.559071083333336,1.077149643912195,142.9009139375,324.35217304847157,,2.907515881412195,152.02103614285713,,1.8303662375,365.61013541666665,127.13040770833334,417.07069791666663,15.35041,30.59298,6.0,0.0,0.0,1.0,301.71671979420336,101.34184285416667,24.89062843452379,-63.1823264803025,247,1.5203017014892053,0.3780139388907763,217.25250260354375,4.071485905659318,154.07017612324125,0.6577641786629944,5.045725833588082,7.671025570051999,6.4,4.9,0.0,1.1985977453206247,0.9470710858310989,6.061254949319033,False,
2024-09-04,,6.850958563175207,2.753554025,33.324514375,286.2362144331875,136.32214351,22.886799375,-56.312677916666665,1.0152165495543357,151.26247460416667,321.48134426177535,,2.8994792558043354,139.40219779166668,,1.8842627062500001,355.8649770833333,140.22093333333333,417.77652708333335,15.10875,29.54418,0.0,0.0,0.0,1.0,299.77035980368294,94.9497966875,-0.8187355416666549,-85.61226005212193,248,1.5203017014892053,0.25648566084295243,229.96459751218225,-115.97126526865553,144.35233746006037,0.6577641786629944,5.340935290221982,8.119833009268222,8.0,5.800000000000001,0.0,1.0149791261585277,0.9462993416073628,7.570394732858903,False,
2024-09-05,,1.8843331602410653,1.9564519354166665,26.447767708333334,216.86455629166667,160.17281807837836,21.166647916666665,-4.3106711875,0.7132940849136723,111.06279291666668,340.60429019684403,,2.619512957830339,142.64043920833333,,1.9062188729166667,337.08518125,164.12903833333334,406.89910625,10.62681,28.63938,0.0,0.0,0.0,0.0,297.8069755161724,106.75212172916667,-21.488599125000007,-6.355083047000574,249,1.4742676419924858,0.12085899946232201,163.73628182635392,-4.9678492817603175,157.38119877935338,0.6783028885097764,3.9150246028394053,5.771794089570618,9.200000000000001,6.300000000000001,0.0,0.6273689227794149,0.963311319729741,8.862464141513618,False,
2024-09-06,,4.803415162594486,2.3287184354166666,33.78558604166667,208.7673059166667,135.25321086363635,20.510910625,-14.117728916666666,0.879438519559297,128.14137604166666,376.7765411189444,,2.528552761225964,168.35062611363637,,1.6491142416666669,339.8065833333333,262.34065,408.1144229166666,13.38414,28.961,4.0,0.0,0.0,0.0,295.82709189083636,114.023647125,-93.99002388636362,-20.813310920263298,250,1.4742676419924858,0.06511461055757656,188.91468429862033,-1.213146272447569,168.10137337835704,0.6783028885097764,4.514202655507152,6.655142904410747,7.300000000000001,5.300000000000001,0.0,0.9116634115631159,0.9801707057636756,7.155246152074833,False,
2024-09-07,,4.833114512491719,2.5669153479166664,29.978064166666666,188.08502704166665,,22.60547916666667,-14.4680558125,0.8791572337254406,117.67899949583334,346.8127162511267,,2.8940412899754406,162.67820650536584,,2.01488405625,355.90345,156.38722531250002,412.55829375,14.35181,31.05597,7.0,0.0,9.0,2.0,293.8312493599673,103.21094368333334,6.290981192865814,-21.995809868984537,251,1.5203017014892053,-0.0007353414541365869,178.90758316306275,16.406175844298826,156.91177329407822,0.6577641786629944,4.1540069121120204,6.315343776481824,5.5,4.4,0.5,1.1482443229966952,0.9255639458744384,5.090601702309411,False,
